SLICES,eform,bandgap
Cs Cs Cs Cs H H H H H H H H Pd Pd 0 7 o-o 0 7 ooo 0 6 +oo 0 6 ooo 0 5 o-o 0 8 ooo 0 4 ooo 0 9 o-o 1 7 -oo 1 7 ooo 1 6 o+o 1 6 ooo 1 5 -oo 1 9 ooo 1 4 ooo 1 8 -oo 2 10 o-o 2 10 ooo 2 11 +oo 2 11 ooo 2 8 ooo 2 5 o-+ 2 9 o-o 2 4 oo+ 3 10 -oo 3 10 ooo 3 11 o+o 3 11 ooo 3 9 ooo 3 5 -o+ 3 8 -oo 3 4 oo+ 4 12 ooo 5 12 ++o 6 12 ooo 7 13 ooo 8 13 ooo 9 13 ooo 10 13 ooo 11 12 oo+ ,-0.3730356408374388,2.9402
Li Li Li Li Ag Ag F F F F F F F F F F 0 10 ooo 0 9 ooo 0 12 +-o 0 15 +oo 0 15 o-o 0 7 ooo 1 10 ooo 1 8 oo- 1 13 +-o 1 14 +oo 1 14 o-o 1 6 oo- 2 11 ooo 2 13 oo+ 2 8 -+o 2 6 -oo 2 6 o+o 2 14 oo+ 3 11 ooo 3 12 ooo 3 9 -+o 3 7 o+o 3 7 -oo 3 15 ooo 4 7 ooo 4 6 ooo 4 8 ooo 4 9 ooo 4 11 o-o 4 11 +oo 5 14 ooo 5 15 ooo 5 13 ooo 5 12 ooo 5 10 o+o 5 10 -oo ,-2.2263254201041667,0.1627
Rb Rb Ta Ta Ge Ge S S S S S S S S S S 0 14 oo- 0 10 +oo 0 10 ooo 0 8 o-o 0 8 ooo 0 7 ooo 0 15 oo- 0 12 ooo 0 13 ooo 1 7 oo+ 1 11 -oo 1 11 ooo 1 13 o+o 1 13 ooo 1 14 ooo 1 6 oo+ 1 9 ooo 1 8 ooo 2 15 -o- 2 7 ooo 2 9 o-o 2 13 oo- 2 6 o-o 2 14 o-- 3 6 +o+ 3 14 ooo 3 12 o+o 3 8 oo+ 3 15 o+o 3 7 o++ 4 8 ooo 4 9 +oo 4 10 +oo 4 11 ooo 5 13 ooo 5 12 -oo 5 11 -oo 5 10 ooo ,-1.1564541647656252,0.9326
Li Cu P O O O O 0 5 ooo 0 4 oo- 0 3 oo- 0 6 ooo 1 4 ooo 1 5 --- 1 3 o-- 1 6 -oo 2 3 +oo 2 6 ooo 2 4 ooo 2 5 o-o ,-2.194828355238095,0.1437999999999999
Tm Tm Tm Tm Cu Cu O O O O O O O O 0 12 -oo 0 9 ooo 0 10 -+o 0 7 ooo 0 6 ooo 0 13 -o- 0 8 ooo 1 9 ooo 1 12 o-o 1 7 ooo 1 10 ooo 1 11 ooo 1 8 oo+ 1 13 o-o 2 10 ooo 2 7 o+o 2 12 ooo 2 9 ooo 2 8 ooo 2 11 oo- 2 6 o+o 3 7 +oo 3 10 ooo 3 9 +-o 3 12 ooo 3 13 ooo 3 6 +o+ 3 11 ooo 4 11 -+o 4 8 oo+ 4 13 -oo 4 6 o++ 5 6 o+o 5 13 oo- 5 8 o+o 5 11 oo- ,-3.1591070983333327,0.2054
Ba Ba I Br F F 0 4 oo+ 0 4 o++ 0 5 +o+ 0 5 oo+ 0 2 ++o 0 2 +oo 0 2 ooo 0 2 o+o 0 3 ooo 1 4 ooo 1 4 -oo 1 5 o-o 1 5 ooo 1 2 ooo 1 3 --o 1 3 ooo 1 3 -oo 1 3 o-o ,-3.2785902795833333,4.3552
Ca Ca Sb Sb Sb Sb O O O O O O O O 0 10 ooo 0 9 ooo 0 11 o+o 0 13 -oo 1 9 ooo 1 11 oo- 1 13 ooo 1 10 oo- 1 8 oo- 1 7 oo- 1 6 ooo 1 12 ooo 2 7 ooo 2 13 oo+ 2 8 +oo 3 8 +oo 3 11 +oo 3 12 o-o 4 12 o-o 4 10 o-- 4 6 ooo 5 6 ooo 5 9 ooo 5 7 ooo ,-2.176138705714286,2.8279
Li Li Li Li Cu Cu P P O O O O O O O O 0 12 oo+ 0 14 ooo 0 8 ooo 0 15 +oo 1 10 ooo 1 11 oo+ 1 15 ooo 1 8 ooo 2 12 ooo 2 14 ooo 2 13 ooo 2 9 +oo 3 10 ooo 3 11 ooo 3 9 ooo 3 13 ooo 4 9 ooo 4 15 ooo 4 14 ooo 4 10 o-o 5 13 ooo 5 8 oo- 5 11 +oo 5 12 o+o 6 15 oo- 6 9 ooo 6 11 o-o 6 12 ooo 7 13 -oo 7 8 -oo 7 14 -+o 7 10 ooo ,-2.3008390225,1.4878
Ba Y F F F F F 0 6 o+o 0 6 ++o 0 6 ooo 0 6 +oo 0 2 o+o 0 2 ooo 0 4 ooo 0 4 +oo 0 3 o+o 0 3 ooo 0 5 ooo 0 5 +oo 1 5 o-o 1 5 ooo 1 3 -oo 1 3 ooo 1 2 -o- 1 2 oo- 1 4 oo- 1 4 o-- ,-4.303609819880953,6.4525
K K Dy Ag Cl Cl Cl Cl Cl Cl 0 7 +oo 0 7 oo+ 0 4 o+o 0 4 oo+ 0 6 ooo 0 6 +oo 0 5 +oo 0 5 o+o 0 9 ooo 0 9 oo+ 0 8 ooo 0 8 o+o 1 8 oo- 1 8 -oo 1 6 oo- 1 6 o-o 1 9 -oo 1 9 o-o 1 5 oo- 1 5 ooo 1 7 o-o 1 7 ooo 1 4 -oo 1 4 ooo 2 8 -o- 2 4 -oo 2 6 o-- 2 9 --o 2 7 o-o 2 5 oo- 3 9 ooo 3 4 ooo 3 5 ooo 3 8 ooo 3 7 ooo 3 6 ooo ,-2.143240447266667,3.6579
K F 0 1 oo- 0 1 -o- 0 1 --o 0 1 -oo 0 1 o-- 0 1 o-o ,-2.93592052275,6.0694
Mn Mn Mn Mn Si Si Si Si O O O O O O O O O O O O 0 13 ooo 0 12 +oo 0 19 ooo 0 18 o-o 1 14 ooo 1 15 ooo 1 17 +oo 1 16 o+o 1 18 ooo 1 19 o+o 2 15 ooo 2 14 -oo 2 16 o+o 2 17 ooo 3 13 ooo 3 12 ooo 3 19 -oo 3 18 o-o 3 16 ooo 3 17 o-o 4 12 oo+ 4 16 ooo 4 11 ooo 4 8 -oo 5 13 ooo 5 17 ooo 5 10 ooo 5 9 ooo 6 14 oo- 6 18 ooo 6 9 ooo 6 10 +oo 7 15 ooo 7 19 ooo 7 8 ooo 7 11 ooo ,-2.783367981586207,3.0305
Ba Ba N Cl 0 2 -oo 0 2 o-o 0 2 oo- 0 3 o+o 0 3 +oo 0 3 oo+ 1 2 +oo 1 2 o+o 1 2 oo+ 1 3 +o+ 1 3 o++ 1 3 ++o ,-1.5443800187500003,1.2806000000000002
K K K Na Be Be F F F F F F F F 0 6 oo+ 0 13 o+o 0 13 ooo 0 11 -oo 0 11 ooo 0 9 -oo 0 9 o+o 0 12 ooo 0 10 ooo 0 8 ooo 1 7 oo- 1 10 +oo 1 10 ooo 1 12 o-o 1 12 ooo 1 8 o-o 1 8 +oo 1 13 ooo 1 11 ooo 1 9 ooo 2 8 o-o 2 9 -o- 2 13 oo- 2 12 --o 2 10 ooo 2 11 --- 3 9 -oo 3 8 o-o 3 11 --o 3 12 --o 3 13 ooo 3 10 ooo 4 6 ooo 4 10 ooo 4 12 ooo 4 8 ooo 5 7 ooo 5 13 ooo 5 11 ooo 5 9 ooo ,-3.312583336110837,6.7354
Li Li As As S S S S 0 7 o-+ 0 4 oo+ 0 4 ooo 0 5 +-o 0 5 ooo 0 6 ooo 1 6 -oo 1 5 ooo 1 5 oo- 1 4 -+o 1 4 ooo 1 7 ooo 2 4 ooo 2 7 ooo 2 6 ooo 3 5 ooo 3 6 ooo 3 7 oo+ ,-0.8590045711458334,1.3757000000000006
Cs Cs Cs Cs Si Si Se Se Se Se Se Se Se Se 0 8 oo+ 0 10 oo+ 0 6 ooo 0 11 -oo 0 11 o-o 0 12 ooo 0 9 ooo 0 7 ooo 0 13 ooo 1 11 oo- 1 10 ++o 1 9 o+o 1 12 +oo 1 8 +oo 1 8 o+o 1 7 ooo 1 13 ooo 1 6 ooo 2 6 oo- 2 11 oo- 2 8 ooo 2 10 +oo 2 10 o+o 2 13 ooo 2 7 ooo 2 9 ooo 2 12 ooo 3 10 oo+ 3 11 --o 3 7 -oo 3 13 o-o 3 6 -oo 3 6 o-o 3 12 ooo 3 9 ooo 3 8 ooo 4 10 ooo 4 8 ooo 4 7 -oo 4 13 o-o 5 11 ooo 5 6 ooo 5 9 o+o 5 12 +oo ,-1.1475588607481524,1.9376
Ba Ba Ca Ca I I I I I I I I 0 6 ooo 0 11 oo+ 0 9 ooo 0 4 ooo 0 10 ooo 0 7 oo+ 0 5 -oo 0 8 -oo 1 9 ooo 1 4 oo- 1 6 ooo 1 11 ooo 1 5 ooo 1 8 oo- 1 7 +oo 1 10 +oo 2 9 ooo 2 4 o-o 2 5 o-o 2 8 ooo 2 10 +oo 2 7 +-+ 3 6 o-o 3 11 ooo 3 10 ooo 3 7 o-o 3 5 --o 3 8 -o- ,-1.9450401391666663,3.817
Y Y Ag Ag Se Se Se Se 0 6 o-- 0 6 +-- 0 7 +-o 0 7 +oo 0 4 o-- 0 5 +oo 1 4 ooo 1 4 -oo 1 5 ooo 1 5 o+o 1 6 ooo 1 7 ooo 2 6 ooo 2 6 o-o 2 7 oo+ 2 7 +o+ 2 5 ooo 2 4 oo+ 3 5 ooo 3 5 +oo 3 4 o-o 3 4 ooo 3 7 +o+ 3 6 o-- ,-1.4084153270052084,0.6779000000000002
Na Na Na Na Zn Zn Zn Zn S S S S S S 0 12 ++o 0 11 +oo 0 13 o+o 0 9 o+o 1 13 ooo 1 10 oo- 1 12 ooo 1 8 o-o 2 12 oo+ 2 9 -oo 2 13 ooo 2 11 o-o 3 13 o+o 3 8 oo+ 3 12 +++ 3 10 o+o 4 12 o+o 4 8 ooo 4 9 -oo 4 11 oo- 5 13 ooo 5 9 ooo 5 8 ooo 5 10 ooo 6 12 +o+ 6 10 ooo 6 11 +oo 6 9 oo+ 7 13 o+o 7 11 ooo 7 10 ooo 7 8 ooo ,-1.1140845032112072,2.5893
Zr Zr Zr Zr O O O O O O O O 0 6 oo+ 0 11 ++o 0 5 +oo 0 5 o+o 0 4 ooo 0 7 ooo 1 6 ooo 1 4 ooo 1 8 +oo 1 8 o+o 1 10 ooo 1 7 ooo 2 9 ooo 2 11 ooo 2 7 o-o 2 7 -oo 2 5 ooo 2 8 ooo 3 9 oo- 3 4 --o 3 10 o-o 3 10 -oo 3 11 ooo 3 8 ooo ,-3.761879863333333,4.2052
Sr Sr Sr Sr Ta Ta Ta Ta N N N N O O O O O O O O 0 16 oo- 0 13 ooo 0 9 o-o 0 10 +o- 0 15 +oo 0 14 ooo 0 19 ooo 0 19 oo- 0 11 oo- 0 8 ooo 0 17 o-- 0 12 +oo 1 13 ooo 1 16 oo- 1 10 o+- 1 9 -oo 1 15 ooo 1 14 o+o 1 18 oo- 1 18 ooo 1 11 oo- 1 8 ooo 1 12 o+o 1 17 -o- 2 17 -oo 2 12 ooo 2 8 -oo 2 11 ooo 2 19 -oo 2 18 ooo 2 15 oo+ 2 15 ooo 2 13 ooo 2 16 -oo 2 10 ooo 2 9 -oo 3 17 o-o 3 12 ooo 3 8 o-o 3 11 ooo 3 18 o-o 3 19 ooo 3 14 oo+ 3 14 ooo 3 13 ooo 3 16 o-o 3 9 o-o 3 10 ooo 4 8 ooo 4 9 ooo 4 15 +oo 4 14 o+o 4 16 oo- 4 17 oo- 5 11 ooo 5 10 ooo 5 15 oo+ 5 14 oo+ 5 13 oo+ 5 12 oo+ 6 19 -oo 6 18 o-o 6 12 ooo 6 17 --o 6 9 --o 6 10 ooo 7 16 ooo 7 13 ooo 7 19 ooo 7 18 ooo 7 11 ooo 7 8 ooo ,-2.7318262198333327,1.0806000000000004
Mn Mn Ag Ag Ag Ag Sn Sn S S S S S S S S 0 14 ooo 0 8 ooo 0 12 ooo 0 11 oo- 1 15 -oo 1 9 ooo 1 13 -oo 1 10 -oo 2 14 oo+ 2 10 ooo 2 9 ooo 2 11 o+o 3 15 -oo 3 11 ooo 3 8 -o+ 3 10 --o 4 15 -oo 4 12 ooo 4 8 -oo 4 13 --o 5 14 ooo 5 13 ooo 5 9 ooo 5 12 o+o 6 8 -oo 6 10 -o- 6 13 -oo 6 14 ooo 7 9 ooo 7 11 ooo 7 12 ooo 7 15 ooo ,-0.5861996242205461,0.2200999999999999
Pr Pr Mn Mn Se Se O O O 0 6 o-- 0 6 ooo 0 7 -o- 0 7 ooo 0 4 oo+ 0 4 --- 0 4 o-o 0 4 -oo 1 6 +oo 1 6 oo- 1 7 o+o 1 7 oo- 1 5 oo- 1 5 +++ 1 5 +oo 1 5 o+o 2 8 oo+ 2 8 o-o 2 4 --o 2 4 o-+ 2 5 +o+ 2 5 ooo 3 8 oo+ 3 8 -oo 3 4 --o 3 4 -o+ 3 5 o++ 3 5 ooo ,-2.460613380616618,0.6670999999999996
Lu Ni Bi 0 1 +oo 0 1 o+o 0 1 oo+ 0 1 ooo 0 2 +oo 0 2 oo+ 0 2 o+o 0 2 o++ 0 2 +o+ 0 2 ++o 1 2 ooo 1 2 o+o 1 2 oo+ 1 2 +oo ,-0.6356531799999997,0.1726000000000001
Cs Cs Cs Cs Au Au Au Au Se Se Se Se Se Se 0 10 ooo 0 12 o+o 0 13 +oo 0 6 ooo 0 8 ooo 0 5 oo+ 0 7 +oo 0 4 +oo 0 9 ooo 1 9 ooo 1 13 +oo 1 12 o+- 1 7 oo- 1 11 ooo 1 4 ooo 1 6 o+o 1 5 o+o 1 10 oo- 2 9 ooo 2 11 o-o 2 8 -oo 2 4 ooo 2 13 ooo 2 7 oo- 2 5 -oo 2 6 -oo 2 10 ooo 3 10 ooo 3 8 -oo 3 11 o-+ 3 5 oo+ 3 12 ooo 3 6 ooo 3 4 o-o 3 7 o-o 3 9 oo+ 4 11 ooo 4 10 ooo 5 8 oo- 5 9 ooo 6 12 ooo 6 9 ooo 7 13 oo+ 7 10 ooo 8 12 ooo 11 13 ooo ,-0.8783383746990455,1.6041
Dy Dy B B O O O O O O 0 6 --o 0 9 --- 0 4 ooo 0 4 o-o 0 4 --o 0 8 oo- 0 8 -o- 0 8 --- 1 9 --o 1 6 --o 1 5 ooo 1 5 o-o 1 5 --o 1 7 ooo 1 7 -oo 1 7 --o 2 4 ooo 2 5 ooo 2 6 ooo 3 8 ooo 3 7 ooo 3 9 ooo ,-3.466320125833333,4.5198
Er Er Er Er Cr Cr Cr Cr O O O O O O O O O O O O 0 17 -+o 0 9 o+o 0 14 o+o 0 19 -oo 0 12 ooo 0 11 ooo 0 10 -o+ 0 13 -oo 1 16 ooo 1 8 ooo 1 15 ooo 1 18 ooo 1 10 ooo 1 13 ooo 1 11 oo- 1 12 ooo 2 19 ooo 2 11 ooo 2 12 ooo 2 17 ooo 2 14 ooo 2 9 ooo 2 8 ooo 2 15 oo+ 3 18 +-o 3 10 o-o 3 13 o-o 3 16 +oo 3 8 ooo 3 15 ooo 3 14 +o- 3 9 +oo 4 13 o-o 4 9 ooo 4 18 o-o 4 17 ooo 4 12 o-o 4 8 ooo 5 8 -oo 5 12 ooo 5 19 -oo 5 16 ooo 5 13 -oo 5 9 ooo 6 11 oo- 6 15 -oo 6 19 -o- 6 16 ooo 6 10 -oo 6 14 oo- 7 10 o-o 7 14 oo- 7 17 oo- 7 18 o-o 7 11 o-- 7 15 ooo ,-3.236585073000001,0.2464000000000004
La La La La Pt O O O O O O O 0 5 ooo 0 5 -oo 0 8 ooo 0 6 o+o 0 7 ooo 0 9 ooo 0 10 +oo 0 10 ooo 1 6 +oo 1 6 ooo 1 7 ooo 1 8 ooo 1 5 o-o 1 11 ooo 1 11 -oo 2 5 ooo 2 7 +oo 2 7 ooo 2 11 ooo 2 9 oo+ 2 10 +o+ 2 10 oo+ 3 6 ooo 3 8 ooo 3 8 -oo 3 10 ooo 3 9 o-o 3 11 oo- 3 11 -o- 4 11 o+- 4 9 +oo 4 9 ooo 4 10 +oo ,-3.352201422916666,1.0122999999999998
Cs Cs Zr Tl O F F F F F 0 7 o-o 0 7 +o+ 0 6 oo+ 0 6 ooo 0 5 ooo 0 5 +oo 0 8 o-o 0 8 ooo 0 9 ooo 0 9 +o+ 0 4 oo+ 0 4 o-o 1 6 -oo 1 6 o++ 1 7 oo+ 1 7 ooo 1 5 ooo 1 5 o+o 1 8 -oo 1 8 ooo 1 9 ooo 1 9 o++ 1 4 oo+ 1 4 -oo 2 4 ooo 2 5 ++o 2 8 oo- 2 6 o+o 2 7 +oo 2 9 ++o 3 4 ooo 3 5 oo- 3 8 ooo 3 7 ooo 3 6 ooo ,-3.1708553136695405,4.2386
K Sr Sm W O O O O O O 0 6 o+o 0 6 ooo 0 4 o+o 0 4 oo+ 0 9 o+o 0 9 +oo 0 5 +oo 0 5 ooo 0 7 +oo 0 7 oo+ 0 8 ooo 0 8 oo+ 1 8 -oo 1 8 o-o 1 5 oo- 1 5 o-o 1 6 oo- 1 6 -oo 1 9 ooo 1 9 oo- 1 4 -oo 1 4 ooo 1 7 ooo 1 7 o-o 2 4 -oo 2 7 o-o 2 9 oo- 2 5 o-- 2 8 --o 2 6 -o- 3 5 ooo 3 4 ooo 3 6 ooo 3 9 ooo 3 8 ooo 3 7 ooo ,-2.8918646494666675,2.8665000000000003
Ti Ni Ni Ni Ni Ge O O O O O O O O 0 6 --o 0 8 o-- 0 7 -o- 0 9 --- 1 9 oo- 1 8 oo- 1 7 oo- 1 12 ooo 1 11 ooo 1 13 ooo 2 9 o-o 2 8 o-o 2 6 o-o 2 12 ooo 2 10 ooo 2 13 ooo 3 9 -oo 3 6 -oo 3 7 -oo 3 10 ooo 3 11 ooo 3 13 ooo 4 8 ooo 4 6 ooo 4 7 ooo 4 12 ooo 4 10 ooo 4 11 ooo 5 13 ooo 5 11 o-o 5 12 -oo 5 10 oo- ,-1.9407485648809524,2.3893000000000004
Gd Gd Gd Gd Mn Mn Co Co O O O O O O O O O O O O 0 9 ooo 0 13 o+o 0 19 ooo 0 8 ooo 0 18 o+o 0 12 ooo 0 17 ooo 0 15 oo+ 1 8 +oo 1 12 +-o 1 18 +oo 1 9 ooo 1 19 o-o 1 13 ooo 1 16 oo+ 1 14 ooo 2 11 ooo 2 17 o-o 2 15 ooo 2 10 ooo 2 14 o-o 2 16 ooo 2 13 ooo 2 19 oo- 3 10 -oo 3 16 -+o 3 14 -oo 3 11 ooo 3 15 o+o 3 17 ooo 3 12 oo- 3 18 ooo 4 17 ooo 4 13 ooo 4 9 ooo 4 11 ooo 4 14 ooo 4 18 ooo 5 12 oo- 5 16 -oo 5 10 -oo 5 8 oo- 5 19 -o- 5 15 ooo 6 9 oo- 6 11 o-o 6 15 ooo 6 19 o-- 6 16 ooo 6 12 o-- 7 10 -oo 7 8 o-o 7 14 --o 7 18 ooo 7 13 -oo 7 17 o-o ,-2.8130438447931043,1.3117
Ba Ba Ba Nb Nb Zn O O O O O O O O O 0 9 ooo 0 9 o-o 0 10 ooo 0 10 +oo 0 11 o-o 0 11 +oo 0 6 ooo 0 8 ooo 0 7 ooo 0 14 ooo 0 12 ooo 0 13 +oo 1 7 ooo 1 7 -oo 1 8 ooo 1 8 o+o 1 6 -oo 1 6 o+o 1 11 ooo 1 9 ooo 1 10 ooo 1 14 oo+ 1 12 o++ 1 13 oo+ 2 11 o-o 2 6 -o- 2 8 oo- 2 7 --- 2 10 ooo 2 9 --o 2 12 -oo 2 12 ooo 2 13 o-o 2 13 ooo 2 14 --o 2 14 ooo 3 11 ooo 3 10 ooo 3 9 ooo 3 14 ooo 3 12 o+o 3 13 ooo 4 6 ooo 4 7 ooo 4 8 ooo 4 14 oo+ 4 12 oo+ 4 13 +o+ 5 11 o-o 5 6 -oo 5 7 --o 5 10 ooo 5 9 --o 5 8 ooo ,-3.0713102303333337,2.7269
Sr Sr In In In In As As As As 0 9 --o 0 9 ooo 0 9 -oo 0 8 oo- 0 8 --- 0 8 o-- 1 7 ooo 1 7 --o 1 7 o-o 1 6 ooo 1 6 --o 1 6 -oo 2 8 o-o 2 8 +oo 2 8 ooo 2 5 ooo 3 9 o+o 3 9 -oo 3 9 ooo 3 4 ooo 4 6 o+o 4 6 -oo 4 6 ooo 5 7 o-o 5 7 +oo 5 7 ooo ,-0.6063823343333332,0.4455999999999998
Li Li Li Li Ni Ni Ni Ni Ni O O O O O O O O O O 0 12 -oo 0 10 -oo 0 11 ooo 0 9 ooo 1 14 ooo 1 11 ooo 1 10 ooo 1 13 oo+ 2 15 +oo 2 16 ooo 2 18 ooo 2 17 +oo 3 9 ooo 3 18 ooo 3 17 ooo 3 12 -oo 4 10 oo- 4 17 +-o 4 11 +o- 4 16 o-o 4 14 +-- 4 13 ooo 5 14 o-o 5 9 ooo 5 16 o-+ 5 10 ooo 5 11 ooo 5 12 o-o 6 13 o+o 6 12 ooo 6 18 ooo 6 15 ++o 6 9 o+o 6 17 +oo 7 12 -oo 7 9 o+o 7 14 ooo 7 15 o+o 7 18 ooo 7 10 -+o 8 13 ooo 8 18 o-o 8 11 oo- 8 16 o-o 8 17 o-o 8 15 ooo ,-1.3460347928070178,0.3227000000000002
Mn Mn Mn Mn O O O O O O O O 0 5 ooo 0 7 +oo 0 7 ooo 0 8 ooo 0 8 +oo 0 10 o-o 1 7 ooo 1 6 -oo 1 6 ooo 1 9 ooo 1 9 -oo 1 11 oo- 2 4 ooo 2 5 +oo 2 5 ooo 2 11 ooo 2 11 +oo 2 9 oo+ 3 6 ooo 3 4 -oo 3 4 ooo 3 10 ooo 3 10 -oo 3 8 o+o ,-1.8058299401436788,1.1688
In In Cu Cu Se Se Se Se 0 6 ooo 0 7 oo- 0 4 oo- 0 5 ooo 1 5 -oo 1 4 ooo 1 7 oo- 1 6 o++ 2 6 -oo 2 7 o-- 2 5 --- 2 4 ooo 3 5 o-o 3 4 ooo 3 6 ooo 3 7 +oo ,-0.6686129199218751,0.1986000000000003
Li Li Li Li V V O O F F F F F F F F F F 0 13 o+o 0 9 ooo 0 17 +oo 0 6 ooo 0 10 +oo 1 10 +o+ 1 9 oo+ 1 16 ooo 1 12 ooo 1 7 ooo 1 13 oo+ 2 8 o+o 2 14 ooo 2 12 -oo 2 7 ooo 2 15 -oo 3 15 -oo 3 14 ooo 3 11 ooo 3 17 ooo 3 6 ooo 3 8 ooo 4 6 ooo 4 11 +oo 4 12 o-o 4 13 ooo 4 14 o-o 4 15 o-o 5 7 ooo 5 16 -oo 5 17 o-+ 5 8 ooo 5 9 o-+ 5 10 o-+ ,-2.9140678882407416,3.0336000000000003
Cs Cs Cs Cs Bi Bi Bi Bi Pd Pd 0 7 ooo 0 4 ooo 0 6 oo+ 0 6 ooo 0 5 oo+ 0 5 ooo 1 6 ooo 1 5 ooo 1 7 ooo 1 7 oo- 1 4 oo- 1 4 ooo 2 8 o++ 2 9 o+o 2 4 ooo 2 7 ooo 2 5 -o+ 2 5 -oo 2 6 o+o 2 6 o++ 3 9 +oo 3 8 +oo 3 5 ooo 3 6 ooo 3 4 o-o 3 4 o-- 3 7 +oo 3 7 +o- 4 9 ++o 4 8 +++ 4 7 ++o 5 8 ++o 5 9 ++o 5 6 ++o 6 9 ooo 6 8 ooo 7 8 oo+ 7 9 ooo ,-0.3840957411724133,0.8429000000000002
Cs Cs Br Br F F F F F F F F 0 8 oo- 0 7 +oo 0 5 ooo 0 4 oo- 0 10 oo- 0 10 o+o 0 9 o+o 0 9 oo- 0 6 oo- 0 6 o+o 0 11 +oo 0 11 oo- 1 9 ooo 1 6 -o- 1 4 oo- 1 5 ooo 1 11 ooo 1 11 o-- 1 8 o-- 1 8 ooo 1 7 ooo 1 7 o-- 1 10 -o- 1 10 ooo 2 6 ooo 2 7 o-o 2 8 o-o 2 9 ooo 3 4 ooo 3 5 -oo 3 10 -oo 3 11 ooo ,-1.9673845125718392,3.3083
In In In In In Sn Sb Sb Sb Te 0 6 +o+ 0 8 o-+ 0 7 +-o 0 5 ooo 1 7 ooo 1 6 o+o 1 8 ooo 1 9 ooo 2 7 ooo 2 8 oo+ 2 9 +oo 2 5 ooo 3 8 -oo 3 6 ooo 3 9 ooo 3 5 oo- 4 6 +oo 4 7 o-o 4 9 ooo 4 5 ooo ,-0.2145934185000001,0.0668999999999995
Ni As As O O O O O O 0 3 oo- 0 5 o-- 0 8 --o 0 7 ooo 0 4 -o- 0 6 ooo 1 4 o+o 1 7 ooo 1 8 ooo 1 5 ooo 1 6 o+o 1 3 ooo 2 5 +oo 2 7 +oo 2 8 ooo 2 3 ooo 2 6 ooo 2 4 ooo ,-1.6030796511111107,2.2427
Na Ho Pd Pd Pd Pd Pd Pd O O O O O O O O 0 11 ooo 0 12 ooo 0 10 ooo 0 14 ooo 0 9 ooo 0 13 ooo 0 8 ooo 0 15 ooo 1 15 -oo 1 13 o-o 1 12 oo- 1 14 o-- 1 11 -o- 1 10 --o 1 9 --- 1 8 ooo 2 13 o-o 2 12 ooo 2 14 o-o 2 8 ooo 3 9 o-o 3 11 ooo 3 15 ooo 3 10 o-o 4 8 ooo 4 12 oo- 4 11 oo- 4 15 ooo 5 10 ooo 5 13 ooo 5 9 oo- 5 14 oo- 6 10 -oo 6 15 -oo 6 13 ooo 6 8 ooo 7 14 ooo 7 9 -oo 7 12 ooo 7 11 -oo ,-1.446177052284483,0.0617999999999998
Cs Cs Cs Cs Sr Sr Sr Sr Cl Cl Cl Cl Cl Cl Cl Cl Cl Cl Cl Cl 0 16 -oo 0 12 ooo 0 14 ooo 0 19 -oo 0 8 ooo 0 13 ooo 0 10 -o- 0 15 -oo 1 17 +oo 1 10 ooo 1 15 ooo 1 18 +oo 1 11 ooo 1 9 ooo 1 14 +oo 1 12 +o+ 2 18 o-o 2 9 o-o 2 11 o-o 2 17 ooo 2 15 ooo 2 10 ooo 2 8 oo+ 2 13 ooo 3 19 o+o 3 13 o+o 3 8 o+o 3 16 ooo 3 14 ooo 3 12 ooo 3 11 ooo 3 9 oo- 4 19 -oo 4 18 o-- 4 10 -o- 4 12 o-o 4 9 --- 4 8 ooo 5 16 ooo 5 17 oo- 5 8 ooo 5 9 oo- 5 12 ooo 5 10 oo- 6 19 -oo 6 18 o-o 6 15 -oo 6 14 o-o 6 13 ooo 6 11 --o 7 17 ooo 7 16 ooo 7 13 ooo 7 11 ooo 7 15 ooo 7 14 ooo ,-2.66499759491954,5.3136
Cd Cd Cd In In Te Te Te Te Te Te 0 6 ooo 0 5 +oo 0 7 o+- 0 8 ++o 1 6 o-o 1 9 ooo 1 8 ooo 1 7 -oo 2 9 ooo 2 10 ooo 2 8 oo+ 2 7 ooo 3 9 ooo 3 10 oo- 3 5 +oo 3 8 +oo 4 6 ooo 4 5 oo+ 4 10 ooo 4 7 o+o ,-0.6252896409090909,0.6328
Na Na Na Na V V O O O O O O 0 10 ooo 0 7 ooo 0 6 o-o 0 11 -oo 0 9 -oo 0 8 o-o 1 9 ooo 1 8 ooo 1 6 +oo 1 11 o+o 1 7 +oo 1 10 o+o 2 6 ooo 2 11 ooo 2 10 ooo 2 9 ooo 2 7 ooo 2 8 ooo 3 11 -o+ 3 6 o-o 3 8 o-+ 3 10 -oo 3 7 o-+ 3 9 -oo 4 8 ooo 4 9 oo- 4 6 oo- 4 11 ooo 4 7 +oo 4 10 o+- 5 10 oo- 5 7 ooo 5 11 ooo 5 6 oo- 5 8 o-o 5 9 -o- ,-2.241147226350575,1.8365
