SLICES,eform,bandgap
V V V V V V O O O O O O F F F F F F 0 7 oo+ 0 6 -oo 0 6 ooo 0 14 o+o 0 15 o++ 0 15 -++ 1 10 o+o 1 9 ooo 1 12 ooo 1 12 -oo 1 16 -+o 1 16 o+o 2 11 ooo 2 8 o-o 2 13 o-o 2 13 --o 2 17 -oo 2 17 ooo 3 15 ooo 3 10 ooo 3 10 +oo 3 7 ooo 3 7 +oo 3 12 ooo 4 9 ooo 4 9 +oo 4 11 ooo 4 11 +oo 4 16 ooo 4 13 ooo 5 6 ooo 5 8 +oo 5 8 ooo 5 14 ooo 5 14 +oo 5 17 ooo ,-2.807080229166667,0.8810000000000002
Ca Ca Ca Ca Sb Sb O 0 6 ooo 0 4 ooo 0 5 oo- 0 5 +++ 0 5 +oo 0 5 o+o 1 6 ooo 1 5 ooo 1 4 oo+ 1 4 --- 1 4 -oo 1 4 o-o 2 6 oo+ 2 6 -oo 2 4 --o 2 4 -o+ 2 5 o++ 2 5 ooo 3 6 oo+ 3 6 o-o 3 4 --o 3 4 o-+ 3 5 +o+ 3 5 ooo ,-1.780708279285714,0.9288999999999996
Er Er Er Er Er Er Sb Sb Sb Sb Sb Sb Sb Sb Au Au Au Au Au Au 0 18 ooo 0 19 oo- 0 17 o-o 0 16 +oo 0 6 ooo 0 12 +oo 0 13 +oo 0 7 oo- 0 11 +oo 0 10 ooo 0 9 o-- 0 8 +oo 1 17 ooo 1 16 ooo 1 18 ooo 1 19 o+o 1 10 o+o 1 8 +oo 1 9 ooo 1 11 ooo 1 7 o+o 1 6 ooo 1 13 ooo 1 12 ++o 2 14 ooo 2 15 o-o 2 19 -oo 2 18 oo+ 2 7 ooo 2 11 oo+ 2 13 oo+ 2 8 o-o 2 10 oo+ 2 12 ooo 2 9 --o 2 6 oo+ 3 19 ooo 3 18 ooo 3 14 ooo 3 15 +oo 3 12 +oo 3 6 oo+ 3 9 ooo 3 10 ooo 3 8 +oo 3 7 ooo 3 13 ooo 3 11 +o+ 4 16 ooo 4 17 -oo 4 15 oo- 4 14 o+o 4 8 ooo 4 10 o+o 4 13 o+o 4 6 -oo 4 12 o+o 4 11 ooo 4 9 -o- 4 7 o+o 5 15 ooo 5 14 ooo 5 16 ooo 5 17 oo+ 5 11 oo+ 5 7 o+o 5 9 ooo 5 12 ooo 5 6 oo+ 5 8 ooo 5 13 ooo 5 10 o++ 6 18 ooo 6 17 ooo 6 14 oo- 7 14 ooo 7 19 ooo 7 16 o-o 8 16 ooo 8 15 ooo 8 18 -oo 9 15 +oo 9 19 o+o 9 17 oo+ 10 17 o-o 10 18 ooo 10 15 o-- 11 15 oo- 11 16 ooo 11 19 -o- 12 19 -oo 12 14 ooo 12 17 --o 13 16 ooo 13 14 ooo 13 18 ooo ,-0.8552355135000006,0.6246
Li Li Li Li Ga Ga Ga Ga I I I I I I I I I I I I 0 9 o-o 0 11 ooo 0 17 ooo 0 18 o-o 0 13 o-o 0 15 ooo 1 15 oo- 1 13 ooo 1 11 ooo 1 9 oo- 1 8 ooo 1 16 oo- 2 10 ooo 2 19 --o 2 18 o-o 2 17 -oo 2 14 --o 2 12 ooo 3 12 oo- 3 14 -oo 3 19 -o- 3 10 ooo 3 16 oo- 3 8 -oo 4 16 o-o 4 12 ooo 4 15 ooo 4 7 oo+ 5 9 ooo 5 19 ooo 5 17 o+o 5 6 oo+ 6 8 o+o 6 13 ooo 6 14 ooo 7 10 ooo 7 11 ooo 7 18 o-o ,-1.0067712746666668,2.2483000000000004
Na Na Na Na Fe Fe Fe Fe O O O O O O O O 0 12 ooo 0 14 oo+ 0 13 +o+ 0 9 o+o 1 13 oo+ 1 8 ooo 1 12 ooo 1 15 ooo 2 10 ooo 2 9 oo- 2 11 ooo 2 14 ooo 3 11 ooo 3 15 ooo 3 10 -oo 3 8 o-o 4 8 ooo 4 13 ooo 4 14 ooo 4 11 ooo 5 15 ooo 5 11 oo+ 5 9 -oo 5 13 o-+ 6 14 ooo 6 12 ooo 6 8 +oo 6 10 o+o 7 9 ooo 7 10 ooo 7 15 ooo 7 12 ooo ,-1.7756535216379312,0.8315
Gd Gd Gd Gd Mn Mn Co Co O O O O O O O O O O O O 0 9 ooo 0 13 o+o 0 19 ooo 0 8 ooo 0 18 o+o 0 12 ooo 0 17 ooo 0 15 oo+ 1 8 +oo 1 12 +-o 1 18 +oo 1 9 ooo 1 19 o-o 1 13 ooo 1 16 oo+ 1 14 ooo 2 11 ooo 2 17 o-o 2 15 ooo 2 10 ooo 2 14 o-o 2 16 ooo 2 13 ooo 2 19 oo- 3 10 -oo 3 16 -+o 3 14 -oo 3 11 ooo 3 15 o+o 3 17 ooo 3 12 oo- 3 18 ooo 4 17 ooo 4 13 ooo 4 9 ooo 4 11 ooo 4 14 ooo 4 18 ooo 5 12 oo- 5 16 -oo 5 10 -oo 5 8 oo- 5 15 ooo 5 19 -o- 6 9 oo- 6 11 o-o 6 15 ooo 6 19 o-- 6 12 o-- 6 16 ooo 7 10 -oo 7 8 o-o 7 18 ooo 7 14 --o 7 17 o-o 7 13 -oo ,-2.8130438447931043,1.3117
Ta Ta Ta Ta Bi Bi O O O O O O O O O O O O F F 0 12 -o- 0 6 o-o 0 11 ooo 0 17 --- 0 14 -oo 0 8 o-- 1 12 ooo 1 6 o-o 1 10 o-o 1 16 ooo 1 15 o-o 1 9 ooo 2 14 ooo 2 8 o-- 2 10 o-o 2 16 oo- 2 7 ooo 2 13 o-- 3 9 ooo 3 15 ooo 3 17 ooo 3 11 ooo 3 13 ooo 3 7 ooo 4 18 ooo 4 19 oo- 4 10 ooo 4 16 oo- 4 15 ooo 4 9 oo- 4 7 ooo 4 13 oo- 5 19 ooo 5 18 -oo 5 8 ooo 5 14 -oo 5 17 -oo 5 11 ooo 5 7 -oo 5 13 ooo ,-2.9603400657500005,2.3652
Cs Cs Sm Ag Cl Cl Cl Cl Cl Cl 0 7 +oo 0 7 oo+ 0 6 +oo 0 6 ooo 0 9 ooo 0 9 oo+ 0 8 ooo 0 8 o+o 0 5 +oo 0 5 o+o 0 4 oo+ 0 4 o+o 1 5 oo- 1 5 ooo 1 7 o-o 1 7 ooo 1 9 o-o 1 9 -oo 1 8 oo- 1 8 -oo 1 4 -oo 1 4 ooo 1 6 oo- 1 6 o-o 2 8 -o- 2 7 o-o 2 6 o-- 2 5 oo- 2 9 --o 2 4 -oo 3 5 ooo 3 7 ooo 3 9 ooo 3 4 ooo 3 8 ooo 3 6 ooo ,-2.2055983677528728,3.8839
Rb Sc Mo Mo O O O O O O O O 0 9 oo- 0 7 --- 0 6 ooo 0 8 --o 0 4 o-o 0 5 -o- 0 11 oo- 0 11 --- 0 11 -o- 0 10 --o 0 10 ooo 0 10 o-o 1 7 --o 1 8 --o 1 6 ooo 1 9 ooo 1 5 -oo 1 4 o-o 2 10 ooo 2 6 ooo 2 8 ooo 2 4 ooo 3 11 ooo 3 7 ooo 3 9 ooo 3 5 ooo ,-2.5214149393750005,3.6213
Cs Cs Sm Sm Cd Cd Te Te Te Te Te Te 0 10 o-o 0 10 +oo 0 7 o-o 0 7 +oo 0 8 o-o 0 8 +oo 0 6 ooo 0 9 oo- 1 11 -oo 1 11 o+o 1 6 o+o 1 6 -oo 1 9 -oo 1 9 o+o 1 8 oo+ 1 7 ooo 2 7 +oo 2 7 o-o 2 6 o+o 2 6 -oo 2 11 ooo 2 10 ooo 3 8 o-o 3 8 +oo 3 9 o+- 3 9 -o- 3 10 ooo 3 11 oo- 4 7 ooo 4 8 ooo 4 10 -oo 4 10 o+o 5 9 ooo 5 6 ooo 5 11 +oo 5 11 o-o ,-1.3071466138218388,1.527
Lu Lu Lu Lu Mn S S S S S S S 0 9 +oo 0 9 o+o 0 6 +oo 0 6 o+o 0 7 o+o 0 7 +oo 0 8 oo- 1 10 -oo 1 10 o-o 1 8 o-o 1 8 -oo 1 5 o-o 1 5 -oo 1 7 oo+ 2 9 ooo 2 10 --- 2 8 o-- 2 8 -o- 2 7 o-o 2 7 -oo 3 11 o-o 3 11 -oo 3 6 ooo 3 10 --o 3 5 o-o 3 5 -oo 4 9 ++o 4 11 +oo 4 11 o+o 4 6 o+o 4 6 +oo 4 5 ooo ,-2.0623985416505035,0.5828999999999995
Cs Tm S S 0 3 oo- 0 3 -oo 0 3 o-o 0 2 --o 0 2 o-- 0 2 -o- 1 2 oo- 1 2 -oo 1 2 o-o 1 3 oo+ 1 3 +oo 1 3 o+o ,-2.0623966702119247,2.1913
Sr B B B B B B 0 4 ooo 0 4 oo- 0 4 -oo 0 4 -o- 0 6 -oo 0 6 -o- 0 6 --- 0 6 --o 0 3 o-o 0 3 -oo 0 3 --o 0 3 ooo 0 5 o-o 0 5 --- 0 5 o-- 0 5 --o 0 2 oo- 0 2 -o- 0 2 o-- 0 2 --- 0 1 o-- 0 1 o-o 0 1 ooo 0 1 oo- 1 6 -oo 1 3 ooo 1 4 ooo 1 5 ooo 1 2 ooo 2 3 oo+ 2 4 ooo 2 6 ooo 2 5 ooo 3 4 ooo 3 5 ooo 3 6 ooo 4 5 o-o 4 6 ooo 5 6 ooo ,-0.4503798302380945,0.0350000000000001
Ba Ba C C O O O O O O 0 9 o+o 0 6 ++o 0 6 +oo 0 5 o+o 0 5 ooo 0 4 +oo 0 4 ooo 0 7 oo+ 0 8 oo+ 1 4 o-o 1 8 o-o 1 8 ooo 1 7 --o 1 7 -oo 1 9 -oo 1 9 ooo 1 5 oo- 1 6 oo- 2 6 ooo 2 5 ooo 2 4 ooo 3 8 ooo 3 7 ooo 3 9 ooo ,-2.648260882,4.354299999999999
Na Na Na Ti Ti P P O O O O O O O O O O F 0 15 ooo 0 9 oo- 0 10 ooo 0 13 ooo 0 12 +oo 0 7 o-o 0 17 oo- 1 17 ooo 1 10 ooo 1 13 ooo 1 11 o-o 1 9 ooo 1 15 oo+ 1 16 +oo 2 11 -oo 2 16 o+o 2 10 ooo 2 13 ooo 2 8 ooo 2 14 oo+ 2 17 -+o 3 10 ooo 3 8 o-o 3 12 oo+ 3 16 ooo 3 9 -oo 3 17 -oo 4 13 ooo 4 7 ooo 4 14 +oo 4 11 oo- 4 15 o+o 4 17 o+- 5 7 ooo 5 8 ooo 5 9 ooo 5 11 ooo 6 12 ooo 6 14 ooo 6 16 ooo 6 15 ooo ,-2.994718066416028,3.2016
Te Te Se Se O O O O O O O O 0 4 ooo 0 11 -+o 0 5 o+- 0 8 -oo 0 6 ooo 1 11 oo+ 1 4 +-o 1 7 +oo 1 10 o-+ 1 9 oo+ 2 6 ooo 2 10 ooo 2 7 ooo 3 9 ooo 3 8 oo- 3 5 oo- ,-1.3466538045572918,2.9645
In In Hg Hg Hg Te Te Te Te Te Te 0 9 oo+ 0 10 ooo 0 5 +o+ 0 8 +o+ 1 6 ooo 1 5 oo+ 1 10 ooo 1 7 o+o 2 6 ooo 2 8 ++o 2 5 +oo 2 7 o+- 3 9 ooo 3 6 o-o 3 7 -oo 3 8 ooo 4 9 ooo 4 7 ooo 4 10 ooo 4 8 oo+ ,-0.4725752977272725,0.2042999999999999
Cs Cs Cs Cs H H H H C C C C O O O O O O O O 0 19 ooo 0 18 o-o 0 12 ooo 0 12 +oo 0 13 o-o 0 13 +-o 0 17 +-o 0 16 +o- 1 17 ooo 1 16 ooo 1 15 ooo 1 15 -oo 1 14 ooo 1 14 -oo 1 18 -o+ 1 19 -oo 2 16 ooo 2 17 o-o 2 14 o-o 2 14 --o 2 15 ooo 2 15 -oo 2 18 --+ 2 19 -oo 3 18 ooo 3 19 ooo 3 13 ooo 3 13 +oo 3 12 ooo 3 12 +oo 3 16 +o- 3 17 +oo 4 8 oo+ 5 9 ooo 6 10 oo- 7 11 ooo 8 12 ooo 8 16 oo- 9 13 ooo 9 17 ooo 10 14 ooo 10 18 oo+ 11 15 ooo 11 19 ooo ,-1.5641555125862063,4.481999999999999
Ca Ca Sn Sn Sn S S S S S S S S 0 7 o-- 0 5 -o- 0 6 --o 0 9 ooo 0 8 ooo 0 10 ooo 1 10 o++ 1 8 +o+ 1 9 ++o 1 6 ooo 1 7 ooo 1 5 ooo 2 7 oo- 2 8 ooo 2 10 ooo 2 5 oo- 2 11 ooo 2 12 oo- 3 8 ooo 3 5 -oo 3 9 ooo 3 6 -oo 3 11 ooo 3 12 -oo 4 7 o-o 4 10 ooo 4 9 ooo 4 6 o-o 4 11 ooo 4 12 o-o ,-1.1905877123076924,1.1754999999999995
Fe Fe Fe Fe Fe Fe O O O O F F F F 0 8 oo+ 0 7 --o 0 11 ooo 0 12 --+ 0 10 -oo 0 13 o-+ 1 11 oo- 1 6 ooo 1 7 oo- 1 8 +oo 2 12 oo+ 2 9 ooo 2 8 oo+ 2 7 -oo 3 9 ooo 3 6 o+o 3 13 ooo 3 10 o+o 3 12 ooo 3 11 o+o 4 13 +oo 4 7 ooo 4 6 ooo 4 9 ooo 5 10 -oo 5 8 ooo 5 9 ooo 5 6 ooo ,-1.9139836385714293,1.6068
Zn Zn Si Si Si Si Ni Ni O O O O O O O O O O O O 0 13 ooo 0 12 +oo 0 16 oo+ 0 17 o-o 1 15 ooo 1 14 -oo 1 18 o+o 1 19 oo- 2 8 ooo 2 11 -oo 2 12 ooo 2 18 ooo 3 9 ooo 3 13 ooo 3 10 ooo 3 19 ooo 4 11 ooo 4 8 ooo 4 15 ooo 4 16 ooo 5 10 ooo 5 9 +oo 5 14 ooo 5 17 ooo 6 19 +o- 6 18 o+o 6 14 ooo 6 15 ooo 6 17 oo- 6 16 o+o 7 16 -o+ 7 17 o-o 7 12 ooo 7 13 ooo 7 19 o-o 7 18 oo+ ,-2.5483749585,3.8048
Mg C N N 0 3 -o- 0 3 o-- 0 3 --o 0 2 -oo 0 2 o-o 0 2 oo- 1 2 ooo 1 3 ooo ,-0.7975332049999997,3.8116
Sr Sr Sr Sr Co Co W W O O O O O O O O O O O O 0 14 -oo 0 14 --o 0 16 -oo 0 15 --o 0 10 o-o 0 9 ooo 0 8 ooo 0 8 -oo 0 12 oo+ 0 11 ooo 0 18 -oo 0 17 -o+ 1 19 ooo 1 19 o-o 1 17 ooo 1 18 o-o 1 11 o-o 1 12 ooo 1 13 ooo 1 13 +oo 1 9 ooo 1 10 oo- 1 15 oo- 1 16 ooo 2 8 ooo 2 8 o+o 2 10 ooo 2 9 o+o 2 16 o+o 2 15 ooo 2 14 ooo 2 14 -oo 2 18 ooo 2 17 oo+ 2 12 oo+ 2 11 ooo 3 13 +oo 3 13 ++o 3 11 +oo 3 12 ++o 3 17 o+o 3 18 ooo 3 19 ooo 3 19 +oo 3 15 oo- 3 16 ooo 3 9 +oo 3 10 +o- 4 13 ooo 4 14 --o 4 16 -oo 4 11 o-o 4 9 ooo 4 18 --o 5 19 o-o 5 8 oo- 5 10 o-- 5 17 ooo 5 15 o-- 5 12 ooo 6 15 -o- 6 12 ooo 6 10 oo- 6 17 -oo 6 13 ooo 6 14 -o- 7 9 ooo 7 18 ooo 7 16 ooo 7 11 ooo 7 8 ooo 7 19 ooo ,-2.607088751833333,1.5565000000000002
Na Na Na Na Na Na Fe Cl Cl Cl Cl Cl Cl Cl Cl 0 8 o-- 0 7 ooo 0 11 o-o 0 13 oo- 0 12 oo- 0 14 o-o 1 7 ooo 1 8 -oo 1 12 -oo 1 13 ooo 1 14 -oo 1 11 ooo 2 8 -o- 2 7 ooo 2 13 oo- 2 9 -oo 2 14 -oo 2 10 oo- 3 7 ooo 3 8 o-o 3 10 o-o 3 14 o-o 3 13 ooo 3 9 ooo 4 7 ooo 4 8 --o 4 10 o-o 4 11 o-o 4 9 -oo 4 12 -oo 5 8 oo- 5 7 ooo 5 9 ooo 5 12 oo- 5 10 oo- 5 11 ooo 6 9 -oo 6 10 o-- 6 11 o-o 6 13 oo- 6 14 --o 6 12 -o- ,-1.899533527287356,0.8082
Li Li Mn Mn Mn Mn Mn Mn O O O O O O O O O O O O 0 8 -oo 0 10 ooo 0 12 ooo 0 18 ooo 0 16 -oo 0 15 ooo 1 14 o-o 1 11 ooo 1 19 ooo 1 9 ooo 1 17 o-o 1 13 ooo 2 8 -oo 2 13 oo- 2 12 ooo 2 17 o-- 2 11 oo- 2 18 o-o 3 14 o-o 3 15 ooo 3 19 ooo 3 16 -oo 3 10 ooo 3 9 -oo 4 8 -o+ 4 13 ooo 4 18 oo+ 4 17 -oo 4 12 -++ 4 11 o+o 5 9 ooo 5 10 o+o 5 16 ooo 5 19 ooo 5 15 ooo 5 14 ooo 6 14 o-o 6 15 ooo 6 9 ooo 6 16 o-o 6 19 +-o 6 10 +oo 7 18 oo+ 7 11 +oo 7 17 ooo 7 12 oo+ 7 13 ooo 7 8 oo+ ,-1.944202794712644,0.9075000000000002
Cs P F F F F F F 0 6 oo- 0 6 -oo 0 7 oo- 0 7 o-o 0 3 oo+ 0 3 +oo 0 2 oo+ 0 2 o+o 0 5 -oo 0 5 o-o 0 4 o+o 0 4 +oo 1 4 oo- 1 5 --o 1 3 o-o 1 2 -oo 1 6 -o- 1 7 o-- ,-3.1151831045330454,7.1646
Ba Ba Ba Ba Zn Zn Zn Zn Zn Zn Zn Zn Sb Sb Sb Sb Sb Sb Sb Sb 0 12 -oo 0 12 ooo 0 14 ooo 0 16 ooo 0 16 -oo 0 18 -+o 0 18 o+o 0 5 ooo 1 13 ooo 1 13 +oo 1 15 ooo 1 17 ooo 1 17 +oo 1 19 +-o 1 19 o-o 1 4 ooo 2 15 oo- 2 15 -o- 2 13 ooo 2 18 -oo 2 18 ooo 2 16 -oo 2 16 ooo 2 6 ooo 3 14 oo+ 3 14 +o+ 3 12 ooo 3 19 +oo 3 19 ooo 3 17 +oo 3 17 ooo 3 7 ooo 4 15 ooo 4 17 +oo 4 17 ooo 4 16 oo+ 5 14 ooo 5 16 ooo 5 16 -oo 5 17 oo- 6 13 ooo 6 18 ooo 6 18 -oo 6 19 o-o 7 12 ooo 7 19 +oo 7 19 ooo 7 18 o+o 8 18 o+o 8 14 +oo 8 14 ooo 8 15 o+- 9 19 o-o 9 15 -oo 9 15 ooo 9 14 o-+ 10 16 ooo 10 13 +oo 10 13 ooo 10 12 ooo 11 17 ooo 11 12 -oo 11 12 ooo 11 13 ooo ,-0.6088559095000001,0.2294999999999998
Li Li Ce As As 0 4 o-o 0 4 +oo 0 4 ooo 0 3 ooo 1 3 -oo 1 3 o+o 1 3 ooo 1 4 ooo 2 3 --- 2 3 oo- 2 3 -o- 2 4 ooo 2 4 --o 2 4 o-o ,-0.9867136243333328,0.6905000000000001
Li Li Li Li Ti Ti Ni Ni Ni Ni O O O O O O O O O O 0 18 ooo 0 19 -oo 0 12 -oo 0 15 ooo 0 14 -oo 0 13 ooo 1 16 oo- 1 17 ooo 1 14 -oo 1 13 oo- 1 15 ooo 1 12 -o- 2 10 ooo 2 11 +oo 2 17 ooo 2 16 +oo 2 19 o+o 2 18 ++o 3 10 oo- 3 11 ooo 3 19 o+o 3 18 o+- 3 17 ooo 3 16 oo- 4 16 ooo 4 17 ooo 4 14 -oo 4 13 ooo 4 11 ooo 4 10 ooo 5 18 ooo 5 19 -o+ 5 15 oo+ 5 12 -oo 5 11 o-+ 5 10 --o 6 15 ooo 6 12 oo- 6 19 ooo 6 18 oo- 6 14 ooo 6 13 oo- 7 10 ooo 7 11 ooo 7 12 o+o 7 15 o+o 7 19 o+o 7 18 o+o 8 14 ooo 8 13 ooo 8 17 ooo 8 16 +oo 8 12 ooo 8 15 ooo 9 10 ooo 9 11 +o+ 9 13 ooo 9 14 oo+ 9 17 oo+ 9 16 +oo ,-2.23113864,2.1214000000000004
Ba Ba Lu Bi O O O O O O 0 7 oo+ 0 7 +oo 0 9 o+o 0 9 oo+ 0 8 +oo 0 8 ooo 0 6 ooo 0 6 o+o 0 4 ooo 0 4 oo+ 0 5 +oo 0 5 o+o 1 9 ooo 1 9 -oo 1 6 oo- 1 6 -oo 1 4 -oo 1 4 o-o 1 8 o-o 1 8 oo- 1 7 ooo 1 7 o-o 1 5 ooo 1 5 oo- 2 6 ooo 2 4 ooo 2 5 ooo 2 9 ooo 2 7 ooo 2 8 ooo 3 4 --o 3 6 -o- 3 9 -oo 3 7 o-o 3 5 oo- 3 8 o-- ,-2.8627422850000004,1.4061000000000003
Cs Bi Se Se 0 3 ooo 0 2 --o 0 2 ooo 0 2 -oo 1 3 ++o 1 3 ooo 1 3 o+o 1 2 -o+ 1 2 o++ 1 2 oo+ ,-0.913183893154634,0.9921000000000002
Mg Mg Mg As As 0 4 +oo 0 4 o-o 0 4 ooo 0 3 ooo 1 3 o+o 1 3 -oo 1 3 ooo 1 4 ooo 2 4 --o 2 4 ooo 2 4 o-o 2 3 --- 2 3 oo- 2 3 -o- ,-0.6065551960000001,0.8711000000000002
Rb Rb Rb Rb Rb Rb Rb Au Au Au Au Au O O 0 12 o+o 0 7 oo+ 0 8 ooo 0 8 o++ 0 10 o++ 0 10 ooo 0 11 ooo 1 12 o+o 1 12 oo- 1 7 ooo 1 8 ooo 1 10 ooo 1 11 +oo 2 13 o+o 2 7 -oo 2 8 -+o 2 8 -o- 2 10 ooo 2 10 o++ 2 11 ooo 3 13 ooo 3 7 o-o 3 7 oo+ 3 8 ooo 3 10 ooo 3 11 ooo 3 11 o-- 4 12 ooo 4 7 oo+ 4 7 o-o 4 8 ooo 4 10 +o+ 4 11 +-o 4 11 +o+ 5 13 ooo 5 13 o++ 5 7 oo+ 5 8 -oo 5 10 oo+ 5 11 ooo 6 12 ooo 6 13 ooo 6 7 o-o 6 7 oo+ 6 10 oo+ 6 10 o-o 9 13 ooo 9 12 -o- ,-0.6940675258928576,0.7434000000000001
Na Na Na Na Cu As As O O O O O O O O 0 9 oo- 0 14 ooo 0 11 -oo 0 11 ooo 0 12 ooo 0 8 ooo 1 11 oo+ 1 7 ooo 1 9 +oo 1 9 ooo 1 13 ooo 1 10 ooo 2 7 -oo 2 7 ooo 2 9 ooo 2 8 ooo 2 13 ooo 2 14 ooo 3 14 +oo 3 14 ooo 3 11 ooo 3 10 ooo 3 12 ooo 3 7 ooo 4 12 --o 4 13 oo- 4 10 --- 4 8 ooo 5 9 ooo 5 14 ooo 5 13 o+o 5 10 ooo 6 11 ooo 6 7 ooo 6 12 o-o 6 8 ooo ,-1.8564508664137929,0.6996
Ca Ca Ca Ca Zn Zn Zn Zn Cu Cu P P P P P P 0 10 -oo 0 10 ooo 0 10 --o 0 12 o-o 0 12 --o 0 12 ooo 0 8 -oo 0 8 --o 0 8 ooo 1 11 o-o 1 11 --o 1 11 ooo 1 15 -oo 1 15 ooo 1 15 --o 1 9 o-o 1 9 ooo 1 9 --o 2 14 o-o 2 14 ooo 2 14 --o 2 15 -oo 2 15 ooo 2 15 --o 2 9 o-o 2 9 ooo 2 9 --o 3 13 -oo 3 13 --o 3 13 ooo 3 12 o-o 3 12 ooo 3 12 --o 3 8 -oo 3 8 ooo 3 8 --o 4 13 ooo 4 13 -oo 4 13 o+o 4 14 oo+ 5 11 ooo 5 11 o-o 5 11 +oo 5 10 ooo 6 14 ooo 6 14 +oo 6 14 o-o 6 13 oo- 7 10 ooo 7 10 -oo 7 10 o+o 7 11 ooo 8 12 ooo 8 12 o-o 8 12 +oo 9 15 ooo 9 15 o+o 9 15 -oo ,-0.7635617150000003,0.2778
Al Ga Cu Cu Se Se S S 0 7 ooo 0 6 ooo 0 5 oo+ 0 4 oo+ 1 7 -oo 1 6 ooo 1 4 o+o 1 5 ooo 2 7 ooo 2 6 o-o 2 5 ooo 2 4 +oo 3 6 o-o 3 7 -oo 3 5 --+ 3 4 oo+ ,-0.8555075648046877,0.7461000000000002
Gd Gd Gd Gd Mg Mg Se Se Se Se Se Se Se Se 0 13 +oo 0 9 ooo 0 10 ++o 0 6 ooo 0 8 ++o 0 12 ooo 0 7 oo- 0 11 ooo 1 6 oo+ 1 12 o-o 1 7 ooo 1 13 o-o 1 11 oo+ 1 9 o-+ 1 10 ooo 1 8 ooo 2 7 ooo 2 11 -oo 2 8 ooo 2 12 ooo 2 6 ooo 2 10 ooo 2 13 ooo 2 9 oo+ 3 10 o+o 3 8 oo- 3 11 -oo 3 9 ooo 3 13 oo- 3 7 -o- 3 6 ooo 3 12 ooo 4 13 o-- 4 11 -oo 4 12 --- 4 10 ooo 4 6 ooo 4 7 --- 4 8 oo- 4 9 --o 5 6 ooo 5 8 +oo 5 9 o-o 5 7 ooo 5 10 ooo 5 11 ooo 5 12 o-o 5 13 +oo ,-1.904418599910714,0.9533999999999998
Rb Rb Rb Rb Cr Cr Cr Cr Cl Cl Cl Cl Cl Cl Cl Cl Cl Cl Cl Cl 0 19 ooo 0 13 ooo 0 17 +oo 0 17 o+o 0 12 ooo 0 12 +oo 0 11 ooo 0 11 o+o 0 10 ooo 1 18 oo+ 1 12 ooo 1 16 o-o 1 16 -oo 1 13 ooo 1 13 o-o 1 10 ooo 1 10 -oo 1 11 ooo 2 17 ooo 2 15 ooo 2 19 -oo 2 19 o-o 2 14 ooo 2 14 -oo 2 9 ooo 2 9 o-o 2 8 ooo 3 16 oo- 3 14 ooo 3 18 o+o 3 18 +oo 3 15 ooo 3 15 o+o 3 8 ooo 3 8 +oo 3 9 ooo 4 19 --o 4 17 ooo 4 9 o-o 4 11 -oo 4 12 o-o 4 14 -oo 5 16 --- 5 18 ooo 5 8 o-o 5 10 -o- 5 15 -oo 5 13 o-- 6 14 ooo 6 15 ooo 6 8 +-o 6 9 +-o 6 18 +oo 6 19 o-o 7 12 ooo 7 13 ooo 7 10 -+o 7 11 -+o 7 16 -oo 7 17 o+o ,-1.739992118,0.5143
Cs P Pb I I F F F F F F 0 8 +oo 0 8 ooo 0 10 o+o 0 10 ooo 0 9 ooo 0 9 o+o 0 7 ooo 0 7 +oo 1 7 o-o 1 8 ooo 1 9 -oo 1 10 ooo 1 6 ooo 1 5 ooo 2 5 oo- 2 6 ooo 2 3 -oo 2 3 ooo 2 4 o-o 2 4 ooo ,-2.436972318751306,1.7999999999999998
Ca Ca Ca Ca Ta Ta Ta Ta N N N N O O O O O O O O 0 13 ooo 0 19 ooo 0 9 o+o 0 12 ooo 0 18 o+o 0 8 ooo 0 11 ooo 0 17 oo+ 1 12 +oo 1 18 +oo 1 8 +-o 1 13 ooo 1 19 o-o 1 9 ooo 1 10 oo+ 1 16 ooo 2 15 ooo 2 17 ooo 2 11 o-o 2 14 ooo 2 16 o-o 2 10 ooo 2 9 ooo 2 19 oo- 3 14 -oo 3 16 -oo 3 10 -+o 3 15 ooo 3 17 o+o 3 11 ooo 3 8 oo- 3 18 ooo 4 12 oo- 4 14 -oo 4 19 -o- 4 17 ooo 4 10 -oo 4 8 oo- 5 13 ooo 5 15 ooo 5 16 ooo 5 18 ooo 5 9 ooo 5 11 ooo 6 12 o-o 6 14 -oo 6 18 ooo 6 16 --o 6 9 -oo 6 11 o-o 7 13 oo- 7 15 o-o 7 19 o-- 7 17 ooo 7 10 ooo 7 8 o-- ,-2.703540406500001,1.2172999999999998
Ho Ni Bi 0 1 o+o 0 1 oo+ 0 1 ooo 0 1 +oo 0 2 +oo 0 2 oo+ 0 2 ++o 0 2 +o+ 0 2 o++ 0 2 o+o 1 2 oo+ 1 2 +oo 1 2 ooo 1 2 o+o ,-0.6668520533333329,0.2515
